index,tweet,label
3756,"tapi ada satu momen yg aku suka banget, ibukku tuh orangnya galak banget. tipe tipe senggol bacok. jd kalo ada masalah dia siap berantem dengan tangannya sendiri tanpa nunggu laki-laki yang ngelindungin. prinsipnya, 'lu gila, gua lebih gila' wkwk dan itu tertanam juga di aku",Love
2891,"terima kasih banyak dyppo nuna. iya lucu, klo aku gk bilang lucu nanti marah nuna wkwk. ayok party tp semuanya buat aku, nuna diem aja duduk manis.",Joy
2371,"hahaha, ke-distract, ya? ayo kerjain sekarang. semangat!",Joy
6670,"gak ngerti harus ngapain, sedih aja gitu.",Sad
6269,karna gue sedih karna hyunho gue harus bikin au fluffy. yook little blessing markitabuat,Sad
3228,kabar atashi juga baik nee~,Joy
6307,"semalem mimpi orang yang udah lama ga kontakan tiba tiba ngirim pesan, tapi pas bangun nge cek ternyata gada notif apa apa, itu sedih banget :((",Sad
2853,semangat abang,Joy
6548,"morning bang,disini lagi sedih bang liat anakku nangis terus karena kucing kesayanganya ketabrak mobil..",Sad
2912,"terpujilah blues! tiap birama ketiga contra bass yang memetik kunci kres: dendam sadis disibak, lalu dilepaskan.",Joy
1865,biyen smp sma paling seneng olahraga . dadi ora khawatir jg sih nek dikokon roll depan belakang.,Fear
5754,"dalam cinta, jangan pernah meninggalkan seseorang yg kamu cinta hanya untuk seseorang yg kamu pikir kamu suka.",Neutral
4612,kalau weekend gini mah udah biasa ganti dn alias budak event.,Neutral
1857,mau tidur tp takut kebablasan,Fear
2645,"manusia manis, manusia baik, manusia cantikku, jimin udah negatif covid dan keluar dari rs? gimana rasanya menggambarkan rasa bahagia ku? jimin finally sayangg, tinggal pemulihan pasca operasi lagi ya:"") sayang kuu jimiinn",Joy
2243,"adek w ldks sm pengukuhan osis lewat online, ga enak bgt",Joy
5373,kayak nya pada panik simpen permanen data ya?,Neutral
2336,"sama aku juga gitu kak sender, kadang mikir knp ya aku ga kek temen ku yg banyak gitu suka ke dia, sedangkan aku udah mau kepala 2 belom pernah tu rasanya didekatin hehe tapi gapapa sih kan lebih baik jomblo, yok semangat jomblo sampai ketemu jodoh",Joy
950,"emg org suka gitu.. udh nitip gatau diri setidaknya kyk haii kak.. atau pagi kak,aku boleh nitip menpes ga? gitu aja pasti bisa kan.. trus jg jgn lupa bilang terima kasih itu tata krama yg pasti di ajarin kok dari kecill. bikin jengkel aja pagi-pagi",Anger
3068,"pagii!! mau ngenalin anak lama yg ak pribadi suka banget sm backstorynya krn kyk fabel xixi ini malam sm senja. dulunya mereka hewan asli, lho. tp dewi bulan dan matahari ngerestuin mereka jd manusia krn beberapa hal",Joy
1120,anj anj kesel kecewa bgt sama diri sendiri heeuh,Anger
2597,kgk soalnya aku semangat event,Joy
2204,2in hehe. fix ini enak bgt,Joy
419,idih maunya enak di elu aja bodoh,Anger
922,"anjeng gw kan make dn puasa gelar, kenapa pada bilang semangat puasa. bikin sakit hati aj",Anger
1254,tapi gue takut awkard,Fear
477,"apasi ngentot gajelas. mau kecil, gede juga kalo tuaan gue itu org jadi adek. tolol",Anger
2035,ni nhapa sepi amat dah ngerii,Fear
6512,pagi ini sedih sekali,Sad
5788,paginya baik apa kusut?,Neutral
5742,"kadang aku kalau lagi mode reader suka dm authornya apalagi kalau alurnya bagus. sayang gitu kalau puebinya acak2an. tp sekarang udah nggak sih, kalau diminta aja ngasih krisannya. sempet ada yg marah2 dulu di wp gara2 readernya ngoreksi tulisan dia, padahal bahasanya sopan2",Neutral
5567,segerin dulu.. biar semangat,Neutral
1202,"dan si mbak nya auto malu pake minta maaf, padahal netizen indo ketawa2 doang karna mbak nya lucu dikira quote estetik",Fear
2626,"kamu tahu? aku selalu selalu melawan pikiran overthinking yang senang sekali terlintas di pikiranku tentangmu. ""pantaskah aku? bagaimana jika kamu pergi? bagaimana jika suatu saat perasaanmu hilang?""",Joy
5765,"bikin sendiri. tapi jarang banget sih, soalnya mamah kan udah tau apa yg aku ga suka jadi ga bakal masak itu",Neutral
6810,sedih doi belum ngucapin hhuhu,Sad
1970,"gataunyaa, emang suka dikerasin gitu, bahkan suka dibuat rada lebam gitu. anw akting mereka keren banget sih di sini . ini engga bohong gue jadi kek dibawa ngerasain rasanya jadi dom dan sub gitu, jadi penasaran plus ngeri geli gitu",Fear
3110,"dulu gojek rame banget dan grab juga masih sepi, katanya sebagian saham uber di beli grab jadi macam kerja sama mereka. kwkwk ttp w lebih suka uber sendiri weh ga mau balik lagi apa ya",Joy
4018,idaman banget nga suka mnum dan nga suka rokok,Love
2151,dimana mana hatiku senang,Joy
3687,suka banget and lope lope dia,Love
4916,tidak mengapa untuk mengaku sedang tak baik2 saja,Neutral
1997,mu tersingkir di fa cup? jangan bercanda deh kalo ngasih kabar tuh ah,Fear
4033,"demi allah kaget, yaampun. peluk cium muah love youuuu",Love
6940,"pagiku gak semangat, karena belum disun ayang",Sad
3054,"haai, sender! selamat pagi, aku mau kenalin anak aku namanya kaitlyn () yang bisa banget kamu ajak food date mcflurry hari ini loh. kalau untuk varian mcflurrynya, kaitlyn suka yang mana aja kok atau nanti kamu bisa obrolin lagi sama kath ya, sender. --",Joy
1248,jadi takut pacaran,Fear
2192,"bismillah semangat hari ini, semoga banyak req dm amin",Joy
2712,sarapan dulu dongg biar tambah semangat,Joy
992,"hadeeh kadang gue bingung banget yah sama cewe suka update2 kalo dia jadi selingkuhan gini tuh ceritanya merasa cantik banget apa gimana sih? jahat tauu beginii.. udah jahat diumbar2 jahatnya, gue aja yg cewek ilfeel liatnya, huftt.",Anger
2190,gm ayu! berkobar2 semangat,Joy
4670,baru saja dilihat,Neutral
5142,masa bodoh sama virus maksudnya,Neutral
3762,"banyak kok film barat yang romance, tapi ak suka banget sama film pride & prejudice",Love
3597,"thankyou gale! kamu perhatian banget sama aku, suka sama aku ya?",Love
4711,"nunaa ""nuna keyyen anenn"" ""apa kabar nun?"" ""huee kangen banget juga "" ""sedih nunn"" mostly kangen kangenan doang t__t",Neutral
1318,"sumpah ya gue sampe takut tiap papasan sama ayam, pasti ngelambat. soalnya doi tuh bukannya minggir yang lebih deket tapi malah nyebrang",Fear
1863,iya sis udah takut gosong soalnya kalo ga dibalik,Fear
2343,kereen semangat,Joy
2449,"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan ola",Joy
2136,"cuma mau infoin, enak banget",Joy
1065,"sangat, sangat kesal dan merasa tidak enak. aku biasa memperkenalkan suasana keseluruhan album melalui highlight clip untuk setiap album.. tujuannya adalah untuk memaksimalkan dan meningkatkan karakteristik musik secara visual melalui video dengan kualitas terbaik.",Anger
5868,"antara seneng ama sedih, seneng nya dapet skin harga jutaan rupiah, sedihnya ga dapet skin yg dipengen ya allah bkn hamba tidak bersyukur, tp hoki seumur hidupnya kok mode on sih",Neutral
7022,"aku belum jadi sekolah ilmu komunikasi politik aja udah banyak bgt yg ga suka ih, hinaa banget aku kayanya",Sad
4227," santai, gw jga gagal tdi lur. abis ini kita makan2 dah biar ga badmood",Neutral
2621,"ajak depa bertiga jalan-jalan santai petang di lcct. saja nak tengok kapal terbang landing. hakak kau suruh ambilkan gambar. habang apa lagi. keluarkan segala skill yang ada. guna smartphone cokia made in china jer. alhamdulillah, hakak kau puas hati dengan air tangan habang.",Joy
77,haah .. belajar chargeman a1 sekali kerja amik former kat kilang jadi worker .. dengan orang atas yang kejap okay kejap tak okay nak ikut cakap dia macam kerja tak pernah siap kimak .. semua kerja siap tapi bodoh nak memekak jugak .. baruah,Anger
2898,berasa bego kalau udh tinggal dikit lagi yg gak bisa jawab termasuk kitanya wkwk,Joy
4820,halo ryuu~ apa kabar?,Neutral
1314,malu nya masih terasa,Fear
6177,"ada ya orang, jumat baru keluar rumah sakit. sore nya tiba2 ""jatoh"", jadinya sedih mulu sampe sekarang. tapi sabtu paginya udah disuruh kekampus sampe malem. alamat masuk rumah sakit lagi ini mah",Sad
872,skr baru luu semua bikin gerakan cuci tangan??belajar dulu sana sama dokter odgj gk tau malu bangsa ini,Anger
3850,"jujur ya , banyak cinta yang datang kepadaku, tapi ku tolak semuanya. karna aku masih suka wanita!!",Love
5468,teh susu yang bikin enak apanya?,Neutral
6765,"maybe sedih? tapi ya mau gimana lagi. kalau dipikir pikir itu bukan hak kita lagi. mau pc nya di gimanain pun tetep bukan hak kita lagi. cuz kita kan udah jual barang tersebut ke dia, dan dia udah bayar barangnya. so barang tsb udah sepenuhnya jadi milik dia",Sad
2965,but today presentasi geo malu banget tapi legaaaa wkwkwk,Joy
3391,"bener banget hampir 10 taun jadi exol gw ga pernah bosen sama karya exo dan emang sebagus itu lagunya secara grup sub unit ataupun solo gw suka dngerin grup lain tapi cuma exo yang bener"" gw ikutin satu""nya yg gw dengerin b-side nya dan beli album nya loveee exooo",Love
5415,masih bisa sampai tanggal 14 jangan panik tenang aja,Neutral
2560,demi apapun ini enak bgt fess,Joy
6931,"kapal gue beneran karamm :"""" bahagia selalu kalian dengan jalannya masing2, sayonara",Sad
2635,"met pagii,semangat kegiatan hari inii havee a nicee dayy!",Joy
5256,"hati-hati terhadap akun palsu yg mengatasnamakan bank mandiri dan meminta data rahasia. untuk informasi terkait produk dan promo menarik bank mandiri, ibu bisa chat mita di whatsapp official 0811-84-1400. tetap jaga kesehatan selalu. tks~wilsa (end)",Neutral
3530,kali ini suka banget sm layout nya,Love
375,padahal kubu kamu juga buat naik daun kan anis rakyat juga gak bodoh tolol,Anger
1908,serem bgt ego tuh.....ditambah lagi gue ngerasa bego parah krn gak mudeng kalo the tag kan merekanya masih ada ketawa2 haha hihi tp kalo ego tuh full kayak gt serem bbuanget b nya lima,Fear
4429,walaupun saat ini cuma bisa memilikinya lewat mimpi gapapa semoga saja suatu saat nanti mimpi itu akan menjadi nyata,Neutral
6123,"umurku sekarang sama kayak kamu nder, dan deket sama cowok terakhir tuh 2 tahun lalu kayaknya. sekarang gak pernah ada yg deketin lagi wkwk paling sedih dikata perawan tua:(",Sad
6186,lebih aneh lagi yg hobi dengerin lagu2 sedih biar bisa sedih,Sad
4027,"lo sengaja ya milih guee?! okee jea tu baik bgtt, aneh juga tapii ahaha salting mulu kerjaannya abis tu ngilang. lo bego bgt pas naksir orang, lebih bego dr pd gue pokoknya. bawel bgt anaknya, ga bisa diem. seruu rame bgt pas space triak2 muluu. otw kcb ni boss iloyoo jea",Love
1604,"klo dh offer tuh dh takut, mending kasih harga pas ny",Fear
1118,sumpah sih makin marah dan kecewa sama daddy !,Anger
3677,"nyaman gitu aja, suka juga gitu aja suka",Love
3490,"kecantol lah ama suara jae karena suara dia tuh tipe tipe suara yang aku suka dari dulu dan mulai itu aku jadi kepo perform mereka kayak gimana, dan makin jatuh cinta sama jae karena permainan gitar nya dan yang paling bikin aku jadi jatuh cinta ke jae beneran adalah",Love
6880,sedih karena dibilang tolol sama ayank.,Sad
2958,"team b baku hantam dari awal wkwkwwk emang gak ketemu tetangga tapi jodohnya sama korea:) ngeri"" sedap nih, akan ada baku hantam antara pedepokan dubai sama tadika mesra:)",Joy
1994,"ga biasa bgt. weekend padahal. suami bangun pagi, jogging, nawarin aku mau makan apa dan langsung dibeliin, lanjut sarapan bareng. kesambet apa dia",Fear
7017,"gua ga enak banget keinget rant lama. kalo gua emang bukan manusia yang baik tapi serah lah. kek gua dah ngerasa kalian nyaman, kalian bisa dengerin apapun bahkan gua ngoceh tapi ternyata kalian malah ga suka ma gua ya terserah juga sih. gua masih bisa bahagia walau sendirian",Sad
6151,"gue kalo liat haechan di tl tuh beneran mellow dah.. soalnya beneran kayak rasanya putus baik-baik, dipaksa putus karena keadaan (nangis dah gw) tapi seneng juga liatnya, kayak, oh dia masih sama kok.. masih as bright as sunshine, masih as sweet as honey. sedih",Sad
2376,"lucu banget noona kolaborasi twibbon yaah? makasih banyak ya noona! have a nice day, semangat event!!",Joy
6478,tl nya sepi :(,Sad
1342,menetapkan nonton movie terbaru spider-man venom nunggu nanti setelah blu-ray/legal streamnya keluar aja. kapan ya bisa bebas ke bioskop lagi tanpa rasa takut.. gak masalah juga nonton setelah hype redah walau mau gak mau spoiler bertebaran.,Fear
320,sabar sabar jgn emosi,Anger
1619,ngeri,Fear
3713,seru banget pembahasannya!! yang suka kpop jadi gak sekedar demen oppa koreanya aja tp sejarahnya juga kudu tau buat nambah wawasan,Love
6475,sedih karena belum dapat kabar dari ayang,Sad
2060,"ojo lali , ngemil ceria by",Joy
2219,event jam berapa sebenernya semangat ku udah menggebu-gebu jangan sampe mengabu.,Joy
1673,nonton drama sama mama trus ada kiss scene gue panik,Fear
260,"parahh bangsat banget ya, planga plongo dongo beleng2 bangsat2 yg cr makan dr menghiaap darah orang dn nyawa orang",Anger
6245,"kamu senang, aku pun senang. kamu sedih, aku ikut sedih. tapi. beda lg ya ceritanya kl kamu sedih pas putus sama dia. :™)",Sad
2039,"mau nonton kukira kau rumah awokaowkwk, tapi takut terlalu sedih jadi kalut",Fear
4785,what a shame bro santai santai ye jangan marah marah jangan cari pulakaku sayang hg,Neutral
901,kok enak e kerja woi!! dikira duit datang dari langit apa,Anger
3744,gemes banget dapet bebek ini dari kak kaget tadi dapet dm ps lagi ngerjain ujian anatomi intinya maaci kak udah mau mutualan sm ran maap kalo kadang suka jbjb ga jelas lopyuu,Love
2026,"gara2 osd ceramah masalah ks, diotak gua terngiang2, kebayang2 ketakutan yg slama ini gua simpen sendiri. gimana klo nanti gua digituin? gua balik ke ortu? sedangkan bpk gua pelaku, emak gua korban yg bikin sedih trauma2 masa kecil masih membekas jd bikin",Fear
4234,"morgana kan ganyu dps, jelas normal att burst 6/7 aja",Neutral
1917,nervous bodoh,Fear
1828,takut anjir,Fear
1573,wkwk beneran takut tp,Fear
4415,assalamualaikum.. semangat pagi. semoga hari ni diberikan rizki yang berlipat ganda. amin.. semoga da rejeki dan kabar baik di hari ni. amin ..,Neutral
4749,"nanggepin serius omongan dia. lagian aneh bgt sih menurut gue, nyuruh gue jgn deketan sama cowok lain eh dia nya aja gampang bgt gonta ganti cewek tp temen"" kelas yg lain udh biasa liat dia kek gitu bahkan dia dpt julukan player (ykwim)",Neutral
6207,like i understandd gue jg apal lagu2nya mostly krn gue gapernah absen nonton pensi festival.. and ofc not everyone grew up listening to the same songs as me tp tetep aja sedih dikit hikss,Sad
4654,"lima menit pun, setidak deras apapun hujan, tatap saja basah; yang kemudian bisa hadirkan sakit apabila kondisi badan tidak fit. tak jauh, mari.a tapak kaki injakan permukaan tanah yang mulai basah akibat rintik, pun tenn masukan tangan ke dalam saku jaketnya,",Neutral
4208,"cuti sudah habis , semua back to normal .",Neutral
4627,"ia baru saja menapakkan kaki di ujung terminal b pada pukul enam pagi. taksi telah dipesan, namun dirinya masih menimbang-nimbang arah tujuan. kedua kakinya bergerak dari ujung ke tumit, berulang kali.",Neutral
224,gua benci dimana setiap gua mulai suka sama orang kenapa orang itu seakan-akan menghindar,Anger
723,bagus tapi mau marah,Anger
6345,ini ig lg rame pap foto ayang wkwkw terus jd tau deh bias2 temenku ini siapa aja soalnya pd ngepost foto oppa2 gt kan. terpantau gaada yg bias winner nih gmn kecewa,Sad
1141,jadi malu saya,Fear
5529,sahabat adalah mereka yang mampu mengeluarkan kemampuan terbaik yg ada dalam diri kamu. mereka yg selalu berimu semangat.,Neutral
5764,"nnti kasih tau aku via dm yaa klo km udh follow akunku, masalahnya kdg aku suka gatau ada org follow",Neutral
5554,"tak perlu kesempurnaan untuk bisa berbahagia, jika kesederhanaan mampu membuatmu menjadi bahagia",Neutral
6711,"denisee huhu pagi pagi sedih, liat polaroidnya jd kangen jaman who dis sama got that boom",Sad
2762,hebat mantap luar biasa!!!,Joy
846,gak kaget kalo tau pendukung gubernur kafir,Anger
4289,"kak kalo buat twitter biasa gini tetep andro kan ya, soalnya punyaku gitu",Neutral
5560,info warung babi enak malang,Neutral
5042,"iyh andin ajah smpe skrng dia blm ngomng dia mak kandung nya, dia pikir reyna kalau tau dia bapak kandung nya bakal sneng kli yah wkwkkw kagak inget dia dah buang tuh anak bukannya hrusnya tkut reyna marah kok ini malah sebaliknya aneh kan magadir kak",Neutral
2551,"hii kak, semangat yaa, ga perlu khawatir apa yg belum terjadi, semua akan baik2 ajaa, jalanin aja apa yg udh di depan mata",Joy
5725,"single?karena gak ada yg suka,lagian udah nyaman mencintai yg jauh disana",Neutral
2928,"gs astra menjadi pilihan utama oleh hampir seluruh produsen kendaraan bermotor di indonesia (oem quality) jadi, jangan ragu untuk membeli produk di gs astra ya!",Joy
117,"tolong jangan benci fany, fany baik-baik kok gak makan orang kok",Anger
645,masi pagi bikin emosi aje,Anger
5966,arya saloka kepergok tahan tawa di adegan sedih hingga minta maaf: editor video lupa potong adegan via,Neutral
3,"aib? bodoh benar! sebelum kata aib itu muncul, terlebih dahulu sudah ada tindakan. yakni kekejian! jangan kau sembunyikan caramu menelaah masalah. semisal anak perempuanmu ditempeleng! apa kau juga setuju untuk dia bersikap bungkam? melapor polisi adl benar. lantas apa bedanya",Anger
4170,"oalah. ya gapapa, santai. Makasih",Neutral
5851,haruskah aq buat fesbuk agar twitter ini semakin sepi,Neutral
467,"please jangan buat gue emosi ya pagi pagi, hey para homophobic",Anger
5,"asli malu maluin org indo tolol yg rep latah ""cilukba"" pake huruf hijaiyah sm ""ngntd"" sama ganti huruf t pake salib, ada tiktok filipin lewat fyp aku dan repnya ""ngtd"" semua, dasar goblogg trend tiktok ter tolol",Anger
